Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Male life expectancy,Female life expectancy ,"School enrollment, primary","School enrollment, tertiary",Primary completion rate,Year,Country
2697537.0,1136436.0,1561101.0,22.278,2.991,8.913544668587896,31.09602,6.755557,0.9395803,8.648547,4.058,48388363589.0767,-14.7405975443108,-2923276983.09493,714483745.123537,5599.55248065179,0.0,99.9999936775774,72.585,77.803,100.969787597656,21.9678993225098,95.5178833007812,2009,Oman
2651028.0,1122237.0,1528791.0,21.135,2.973,8.913544668587896,26.18673,8.61672,1.745173,11.44786,4.14,60905452535.7607,18.7799501145442,-2759427828.3485,679853055.916775,4971.27906608304,0.0,99.999993611636,72.525,77.736,91.8159637451172,20.4462108612061,93.34517165078628,2008,Oman
2605700.0,1108636.0,1497064.0,20.539,2.976,8.913544668587896,23.63868,8.418843,1.975896,11.62358,4.189,42085379453.8362,11.9118753617497,-803641092.327698,579670741.222367,4474.03768661012,0.0,100.0,72.389,77.569,93.5471420288086,20.4086494445801,93.34517165078628,2007,Oman
2560649.0,1095206.0,1465443.0,20.712,2.928,8.913544668587896,21.14225,8.203465,2.235067,12.12618,4.156,37215779713.9142,34.8965897405654,-665799739.921977,521717555.26658,4245.79862370829,0.0,78.3627517306781,72.407,77.59,95.9230117797852,19.2329597473145,93.34517165078628,2006,Oman
2515192.0,1081633.0,1433559.0,21.383,2.914,8.913544668587896,18.92656,7.935177,2.567949,11.87949,4.191,31081991677.5033,-6.61561197896565,-1022106631.9896,502434590.377113,3917.79235939046,0.0,78.3627517306781,72.315,77.517,96.953971862793,17.117769241333,93.34517165078628,2005,Oman
2468855.0,1067698.0,1401157.0,22.221,2.896,8.913544668587896,16.87682,7.613254,2.931653,12.56413,4.197,24763712873.8622,5.36016134261858,-390117035.110533,479642132.639792,3793.25638808273,0.0,99.0136610532817,72.267,77.401,101.51146058531315,15.1500101089478,93.34517165078628,2004,Oman
2431600.0,1052556.0,1379044.0,22.726,2.959,8.913544668587896,15.21052,7.296759,3.365218,13.124,4.255,21633708192.4577,1.39283904051911,-540962288.686606,477361248.374512,3483.30317486429,0.0,98.1363187700478,72.1,77.238,96.4981994628906,14.3313598632812,87.9397506713867,2003,Oman
2403659.0,1035964.0,1367695.0,23.29,3.041,8.913544668587896,13.74588,6.967177,3.890299,13.34538,4.218,20142756046.814,11.5734544526294,-964889466.840052,467387516.254876,3421.0343480502,0.0,100.0,71.963,76.769,92.9911499023438,33.21782297364581,85.9099502563477,2002,Oman
2374653.0,1018551.0,1356102.0,24.033,3.063,8.913544668587896,12.41119,6.660557,4.504034,13.78048,4.11,19452000520.156,7.19063764605448,-858257477.243173,454084785.435631,3320.48514035524,0.0,100.0,71.913,76.707,93.1300582885742,33.21782297364581,83.4102935791016,2001,Oman
2344253.0,1000486.0,1343767.0,24.787,3.156,8.913544668587896,11.18739,6.393048,5.287201,13.46766,4.066,19507452535.7607,-3.38526727424015,-837451235.370611,437368530.559168,3097.78850661597,0.0,100.0,71.497,76.533,92.6224670410156,33.21782297364581,83.3831024169922,2000,Oman
2312600.0,981838.0,1330762.0,25.777,3.234,8.913544668587896,10.07433,6.623607,5.299162,11.34665,4.166,15593456176.8531,-1.00867986542316,-657997399.219766,460458257.477243,3005.70786128167,0.0,100.0,71.202,76.288,88.8397521972656,33.21782297364581,80.6900100708008,1999,Oman
2279727.0,962630.0,1317097.0,26.289,3.285,8.913544668587896,9.302187,6.816175,5.25007,9.776898,4.117,13996914694.4083,1.1851792829892964,-501950585.175553,448880624.187256,3026.67819436275,0.0,99.9999558365724,70.981,76.083,88.2964630126953,7.08067989349365,79.397819519043,1998,Oman
2245588.0,942859.0,1302729.0,26.836,3.435,8.913544668587896,8.484694,7.057556,5.229886,7.940251,4.051,15837451235.3706,1.1851792829892964,-536748764.629389,414824447.3342,2789.91515807886,0.0,100.0,70.501,75.389,88.2634963989258,5.6992301940918,78.4853286743164,1997,Oman
2209958.0,922432.0,1287526.0,27.49,3.494,8.913544668587896,7.680221,7.298829,5.111668,6.750933,4.094,15277763328.9987,1.1851792829892964,-486162288.686606,382574772.431729,2652.53909802811,0.0,100.0,70.283,75.14,87.6486892700195,4.68830013275146,77.1828536987305,1996,Oman
2172672.0,901253.0,1271419.0,28.157,3.549,8.913544668587896,7.627566,7.975334,5.154587,6.814113,4.052,13802600780.2341,1.1851792829892964,-396552925.877763,383094928.478544,2618.89507482031,0.0,78.3627517306781,70.108,74.865,87.346061706543,4.90975999832153,75.1798095703125,1995,Oman
235824862.0,116863982.0,118960880.0,20.700378250591015,6.343086682427107,12.0,21.36863953196527,28.950358508050513,31.756572870402525,12.925650460931333,6.416,376532751806.989,1.1851792829892964,-5295999999.99999,83780937036.9413,3671.529454986526,20.82783034257749,78.3627517306781,68.71925216706067,74.08075886524823,101.51146058531315,33.21782297364581,93.34517165078628,2022,Pakistan
231402117.0,114586265.0,116815852.0,27.519,7.168,12.0,25.17957,37.54371,67.94631,14.31562,6.34,348262544719.247,1.1851792829892964,-4400000000.12846,78964187582.1539,3671.529454986526,20.82783034257749,78.3627517306781,63.787,68.623,84.3684616088867,12.5983591079712,68.2332153320312,2021,Pakistan
227196741.0,112381100.0,114815641.0,27.967,7.06,12.0,24.6569,38.34922,68.43459,14.23713,6.55,300425609206.18,-1.22970656492049,-5458998953.95919,65655410864.7742,3671.529454986526,46.6,78.3627517306781,63.945,68.825,101.51146058531315,33.21782297364581,93.34517165078628,2020,Pakistan
223293280.0,110278238.0,113015042.0,28.276,6.765,12.0,24.33151,38.3089,69.29086,13.89179,4.83,320909472926.461,-0.498021201147353,-5609999714.99346,66357247872.7684,3671.529454986526,45.88,78.3627517306781,64.595,69.096,83.1845779418945,11.3472347259521,63.4986953735352,2019,Pakistan
219731479.0,108293156.0,111438323.0,28.594,6.843,12.0,24.98878,37.41642,66.21482,16.60366,4.08,356128167702.894,2.03682592319005,-5436999125.9018,77106147770.457,3671.529454986526,43.36,78.3627517306781,64.222,68.959,82.0333099365234,8.39241695404053,62.0856018066406,2018,Pakistan
216379655.0,106376569.0,110003086.0,28.963,6.89,12.0,24.29544,39.84668,69.76899,15.37524,3.913,339205536454.445,5.16854733273809,-5013998827.60162,74500402379.2016,3671.529454986526,42.1,78.3627517306781,64.02,68.816,78.8430633544922,8.80055046081543,93.34517165078628,2017,Pakistan
213524840.0,104630328.0,108894512.0,29.306,7.036,12.0,23.59314,42.26807,73.05043,14.1714,3.756,313629998960.445,-6.29563389073445,-5345002387.6524,70028341785.3405,3671.529454986526,43.69,78.3627517306781,63.684,68.325,79.839973449707,8.47824573516846,57.8369369506836,2016,Pakistan
210969298.0,102985590.0,107983708.0,29.699,7.097,12.0,24.01965,41.01001,71.9286,14.58963,3.57,270556104886.456,4.52671534105002,-4598999544.19486,64438518377.428,3671.529454986526,45.88,78.3627517306781,63.502,68.169,74.8479919433594,8.61171054840088,93.34517165078628,2015,Pakistan
208251628.0,101436628.0,106815000.0,30.462,7.274,12.0,22.87319,42.2332,73.0829,13.01328,1.83,244360858682.762,3.51455256806253,-3954999513.34635,58022362118.2857,419.684594254408,47.22,61.5853614511118,63.129,67.718,74.3189010620117,8.92643165588379,56.9134712219238,2014,Pakistan
205337562.0,99958919.0,105378643.0,31.181,7.333,12.0,22.92186,42.23656,75.03858,11.19121,2.95,231218467669.571,3.22091035650118,-3668998420.97448,55104254503.2783,426.434399761696,48.13,59.2801423982611,62.979,67.616,70.2436370849609,8.89682579040527,55.947437286377,2013,Pakistan
202205861.0,98373877.0,103831984.0,31.601,7.479,12.0,22.33824,42.86045,74.71426,11.32631,1.864,224383544087.452,-0.0227174052309209,-3244998890.16778,53201896281.818,396.269423664233,47.2,59.4863710081125,62.666,67.194,70.7852478027344,8.49672698974609,55.3550224304199,2012,Pakistan
198602738.0,96555715.0,102047023.0,31.872,7.524,12.0,21.76814,43.49343,74.36498,11.47382,0.8,213587517187.669,1.89123096871297,-3017001469.08976,53672797434.1912,399.339912423564,46.76,59.6873875969632,62.539,67.066,71.025993347168,7.46075391769409,53.0464286804199,2011,Pakistan
194454498.0,94467014.0,99987484.0,32.109,7.599,12.0,21.4181,43.38948,73.97683,11.56083,0.65,177165547828.889,0.685163676923224,-3281998383.72429,41246955822.8403,408.00290461782,47.4,60.2725684903629,62.309,66.889,74.5180969238281,33.21782297364581,55.4675178527832,2010,Pakistan
190123222.0,92290018.0,97833204.0,32.193,7.703,12.0,20.98466,43.30769,72.79584,12.6178,0.54,168152775283.032,2.45471911727773,-4407000000.0,38199820887.8409,403.154329038249,46.43,61.0342880740216,62.073,66.531,74.1731033325195,6.09046983718872,53.0357704162598,2009,Pakistan
185931955.0,90186327.0,95745628.0,32.361,7.733,12.0,20.11583,44.69526,75.2582,12.04835,0.42,170077814106.305,-2.41487320730501,-3923000000.0,38267960637.2859,389.642544230764,46.63,61.6352139482148,61.922,66.5,73.9127197265625,4.97444009780884,52.9285087585449,2008,Pakistan
181924521.0,88180520.0,93744001.0,32.589,7.798,12.0,20.98223,43.63163,72.67656,12.50195,0.4,152385716311.916,2.11998803939836,-3582000000.0,33220806079.7372,423.901074885886,44.85,62.4763907316321,61.919,66.103,74.2201995849609,5.02788019180298,53.3750114440918,2007,Pakistan
178069984.0,86259841.0,91810143.0,32.402,7.831,12.0,20.73123,43.38858,69.05677,14.89163,0.58,137264061106.043,0.961528495502435,-2667000000.0,29659987369.8139,429.449131640288,47.04,60.929521381153,62.076,65.653,69.8638076782227,4.45320987701416,53.2989692687988,2006,Pakistan
174372098.0,84430090.0,89942008.0,32.867,8.402,12.0,20.31311,43.06812,67.20973,15.06955,0.591,120055291992.938,3.15270556811294,-2386010000.40433,27565198053.8297,408.717913114746,47.96,60.0808007775026,61.171,63.967,73.1828079223633,4.37540006637573,54.3838195800781,2005,Pakistan
170648620.0,82599094.0,88049526.0,33.513,8.177,12.0,20.31294,43.06945,67.32521,15.01825,0.604,107759683863.123,5.35208080706113,-2207000000.0,24874118464.478,379.14751376249,47.93,59.8273544228405,61.881,64.409,69.646858215332,3.0025999546051,93.34517165078628,2004,Pakistan
166876680.0,80749415.0,86127265.0,34.132,8.311,12.0,20.76183,42.09074,64.38903,15.65426,0.6,91760542940.0717,3.52890515640026,-2211000000.0,20980809288.0314,362.734924975737,50.09,58.0219475300442,61.874,63.967,65.7692565917969,2.38838005065918,93.34517165078628,2003,Pakistan
163262807.0,78984414.0,84278393.0,34.868,8.454,12.0,20.76025,42.09145,64.48636,15.63449,0.587,79904985384.8652,-0.0962645070059551,-2319000000.0,18428434556.6742,340.928843640426,51.39,57.6456197614045,61.749,63.65,63.8420181274414,33.21782297364581,93.34517165078628,2002,Pakistan
159217727.0,77005059.0,82212668.0,35.342,8.583,12.0,21.18758,44.58785,66.25584,16.07461,0.6,79484403984.8849,-0.529035921885253,-2160000000.0,19233854345.5857,336.344457423387,51.54,58.1301327912676,61.441,63.575,63.471809387207,33.21782297364581,93.34517165078628,2001,Pakistan
154369924.0,74623872.0,79746052.0,35.761,8.77,12.0,21.08892,45.07853,66.663,15.94029,0.611,82017743416.2841,-1.05721058096326,-2020000000.0,21010698236.289,334.171311764071,51.05,58.5743627882419,61.237,63.124,63.4712295532227,33.21782297364581,93.34517165078628,2000,Pakistan
149694462.0,72328261.0,77366201.0,36.475,9.023,12.0,21.0004,43.40865,64.31044,15.54876,0.614,62973856843.5739,0.571755133659281,-1808000032.29012,15850069828.2778,322.169566967681,50.24,58.6616949457866,60.774,62.755,101.51146058531315,33.21782297364581,93.34517165078628,1999,Pakistan
145476106.0,70258837.0,75217269.0,37.079,9.353,12.0,20.92813,43.4833,64.45668,15.41581,0.613,62191955814.3478,2.72412239697293,-2338772568.38394,15736516570.7809,312.965484517437,51.61,56.9391732782203,60.237,62.112,101.51146058531315,33.21782297364581,93.34517165078628,1998,Pakistan
141330267.0,68225604.0,73104663.0,37.683,9.654,8.913544668587896,21.08922,42.02898,62.78253,14.59891,0.61,62433340468.0228,-2.38083157101605,-2186298172.1697,15286335655.6426,331.549646049986,51.94,57.1522803373745,59.874,61.486,101.51146058531315,33.21782297364581,93.34517165078628,1997,Pakistan
137234810.0,66221857.0,71012953.0,38.516,9.852,8.913544668587896,21.86914,43.51512,63.92083,15.3502,0.64,63320170084.4076,1.34336366916621,-1967114465.01435,14687617362.3477,329.879860656345,52.17,57.0136191915309,59.859,61.062,101.51146058531315,33.21782297364581,93.34517165078628,1996,Pakistan
133117476.0,64211200.0,68906276.0,39.211,10.194,8.913544668587896,21.79131,43.59222,64.15284,15.17305,0.647,60636071684.1918,3.34141772144906,-1785362246.61812,14202107565.2836,330.264675390931,53.13,55.8491593557202,59.473,60.391,101.51146058531315,33.21782297364581,93.34517165078628,1995,Pakistan
115559009.0,56879731.0,58679278.0,20.700378250591015,6.343086682427107,13.0,21.36863953196527,28.950358508050513,31.756572870402525,12.925650460931333,2.238,404284327311.713,1.1851792829892964,23832227554.3607,38606524984.054,3671.529454986526,20.82783034257749,78.3627517306781,68.71925216706067,74.08075886524823,91.8715515136719,33.21782297364581,87.9826889038086,2022,Philippines
113880328.0,56062865.0,57817463.0,21.813,7.311,13.0,18.68386,24.26836,14.62537,8.898891,2.632,394087362017.318,1.1851792829892964,14016713882.3543,39681310783.6133,3671.529454986526,20.82783034257749,78.3627517306781,67.172,71.482,90.6099090576172,34.8905982971191,91.1019821166992,2021,Philippines
112190977.0,55243032.0,56947945.0,22.039,5.566,13.0,18.30041,24.76948,14.90494,9.113394,2.52,361751145432.404,-12.7106790704967,27414644287.4813,36845479323.2504,3671.529454986526,29.06,78.3627517306781,70.244,73.997,95.7995147705078,32.8472557067871,98.1126251220703,2020,Philippines
110380804.0,54369670.0,56011134.0,22.254,5.609,13.0,19.11629,22.85808,13.58239,9.680155,2.24,376823404772.837,2.47635475878094,37728886041.5473,33237044256.5827,3671.529454986526,26.8,78.3627517306781,69.986,73.742,95.9793319702148,31.2367649078369,101.023818969727,2019,Philippines
108568836.0,53496816.0,55072020.0,22.445,5.631,13.0,19.06434,24.29322,14.25071,9.795547,2.34,346841896890.489,2.73199857317779,36975043398.9739,33470729870.8127,3671.529454986526,27.53,78.3627517306781,69.815,73.556,98.0921401977539,29.428638458252,110.882186889648,2018,Philippines
106738501.0,52616947.0,54121554.0,22.664,5.665,11.0,18.27253,25.43975,15.22769,9.862619,2.55,328480738147.1,4.73753184613371,36237960856.3664,33449042896.0391,3671.529454986526,27.69,78.3627517306781,69.667,73.35,103.182548522949,35.4054260253906,104.436462402344,2017,Philippines
104875266.0,51723460.0,53151806.0,22.836,5.695,11.0,17.46303,26.98597,17.22458,9.948457,2.7,318627003965.989,4.73232433282054,35385674072.5586,32516285735.3691,3671.529454986526,28.51,78.3627517306781,69.571,73.179,106.215744018555,40.4857482910156,93.34517165078628,2016,Philippines
103031365.0,50842061.0,52189304.0,23.252,5.736,11.0,16.18997,29.1892,18.8783,9.982707,3.07,306445871631.969,5.05742839384075,35020954628.9024,33698317684.1199,3671.529454986526,30.75,78.3627517306781,69.486,73.016,108.664398193359,38.1037750244141,93.34517165078628,2015,Philippines
101325201.0,50025303.0,51299898.0,23.827,5.704,11.0,15.93488,30.42013,20.13703,10.0797,3.6,297483553299.593,4.76833750225217,34282790900.3501,36506234536.194,690.765962556541,32.33,62.4348962921868,69.407,72.86,109.671516418457,35.9550590515137,97.591926574707,2014,Philippines
99700107.0,49244938.0,50455169.0,24.286,5.756,11.0,15.57518,31.04956,20.07976,10.12195,3.5,283902829721.261,6.38251838528292,33385184551.9917,35412406834.5893,677.281118665199,33.05,61.4121390511965,69.16,72.472,101.51146058531315,33.7904281616211,93.34517165078628,2013,Philippines
98032317.0,48444530.0,49587787.0,24.457,5.681,11.0,15.2741,32.16137,20.92356,10.06798,3.5,261920542606.621,7.42085938368902,28903198977.4035,34300608781.0842,658.568541229113,34.06,59.4838029356379,69.191,72.537,101.51146058531315,31.3085117340088,93.34517165078628,2012,Philippines
96337913.0,47631255.0,48706658.0,24.416,5.668,10.0,15.36012,32.61233,21.24281,10.32331,3.59,234216730703.65,-1.25620705934968,25278610263.845,33014570039.5102,638.336435625297,33.71,59.8809862216574,69.112,72.431,101.51146058531315,30.8261947631836,93.34517165078628,2011,Philippines
94636700.0,46804421.0,47832279.0,25.511,5.636,10.0,15.53942,32.95303,21.44167,10.67529,3.61,208368892319.281,5.26801862318823,23378553043.3072,28648357816.2038,633.390640206178,32.6,60.1111697621336,69.064,72.418,101.51146058531315,29.4096050262451,93.34517165078628,2010,Philippines
92946951.0,45954012.0,46992939.0,26.148,5.602,10.0,15.39556,33.75867,21.95411,10.84798,3.86,175974754207.575,3.00873814311957,20322530210.0036,25587104642.883,585.516785806131,33.97,56.2629237068097,68.949,72.301,107.67162322998,28.1930503845215,91.5169525146484,2009,Philippines
91252326.0,45083465.0,46168861.0,26.357,5.559,10.0,15.79523,33.85326,21.8734,11.28806,3.72,181624627927.891,3.5974530883244,17014268529.5731,26364766767.7049,582.35227888876,33.73,57.6297547713247,68.883,72.238,105.310882568359,29.071460723877,91.5329284667969,2008,Philippines
89561377.0,44228376.0,45333001.0,26.607,5.529,10.0,15.89325,34.08017,22.00763,11.57638,3.43,155980408072.596,3.14640232411337,14008865717.7637,21223486106.5344,580.640916228878,32.26,57.2748354547926,68.794,72.175,103.435592651367,33.21782297364581,89.2831878662109,2007,Philippines
87901835.0,43410285.0,44491550.0,26.924,5.548,10.0,15.84922,34.64214,22.35969,11.80287,4.05,127652927611.904,2.24675501212475,11741226306.9695,17056025650.5634,567.655953939983,33.17,56.182376080838,68.612,71.959,103.892189025879,28.8363800048828,89.9462738037109,2006,Philippines
86261250.0,42611126.0,43650124.0,27.019,5.513,10.0,15.88714,35.14534,22.65573,12.05638,3.8,107419977968.185,3.0817796526932,10483937166.1534,14520546013.0987,576.736367720152,31.22,57.8125893578486,68.54,71.957,105.968521118164,28.5942401885986,93.0202102661133,2005,Philippines
84607501.0,41805071.0,42802430.0,27.466,5.556,10.0,15.91541,35.63688,22.89489,12.28679,3.55,95002000250.4167,0.209994669643848,8861714385.72803,13285463230.2273,575.953661602652,30.1,56.3830346446124,68.344,71.752,106.663467407227,29.3516693115234,92.9607315063477,2004,Philippines
82942837.0,40992524.0,41950313.0,27.986,5.576,10.0,15.86392,36.12357,23.34477,12.5229,3.53,87039092438.9644,2.66528284246559,8191315640.48952,11446465492.8971,556.166170202256,30.81,57.2156239264721,68.189,71.693,107.838088989258,29.875,94.8977432250977,2003,Philippines
81285572.0,40184410.0,41101162.0,28.398,5.621,10.0,15.8994,36.60443,23.71488,12.75286,3.627,84307346432.1264,0.949324425885621,8037546146.3581,11338000487.0464,522.811108470763,31.76,55.872919631993,68.052,71.549,108.097808837891,30.6726207733154,94.3622817993164,2002,Philippines
79626086.0,39376850.0,40249236.0,28.84,5.689,10.0,16.04194,36.82593,23.8531,13.01298,3.7,78921234457.5487,-0.723114272182826,7557246724.03447,10498741319.3287,519.138916359646,32.8,54.304902746892,67.865,71.409,109.193840026855,30.4657897949219,101.280723571777,2001,Philippines
77958223.0,38563851.0,39394372.0,28.769,5.729,10.0,16.22822,37.09464,24.06145,13.28256,3.655,83669788254.7279,-0.147893571524932,7888283579.13435,11664484157.29,499.562438717978,33.84,53.0686072962105,67.638,71.244,110.60082244873,33.21782297364581,93.34517165078628,2000,Philippines
